Size,Frequency of Purchases,Gender,Category,Location,Color,Season,Subscription Status,Payment Method,Shipping Type,Discount Applied,Preferred Payment Method,Age,Purchase Amount (USD),Review Rating,Previous Purchases
2,5,1,2,38,4,2,1,1,3,1,5,0.5961538461538463,0.4125000000000001,0.32000000000000006,0.8979591836734693
3,4,1,0,27,0,1,1,2,1,1,5,0.326923076923077,0.825,0.28000000000000025,0.38775510204081626
3,6,1,1,25,3,1,1,2,4,1,3,0.21153846153846156,0.5750000000000001,0.7600000000000002,0.26530612244897955
1,6,1,0,37,2,3,1,5,1,1,4,0.5576923076923077,1.0,0.9199999999999999,0.6530612244897959
0,1,1,0,1,20,0,1,1,4,1,2,0.6730769230769232,0.3375,0.6800000000000002,0.346938775510204
2,6,1,1,23,1,0,1,3,1,1,0,0.28846153846153855,0.0625,0.6000000000000001,0.16326530612244897
3,1,1,0,49,6,3,1,4,4,1,4,0.05769230769230771,0.38750000000000007,0.0,0.673469387755102
1,5,1,1,7,22,2,1,1,2,1,5,0.2692307692307693,0.26250000000000007,0.56,0.6530612244897959
2,4,1,2,35,5,3,1,4,0,1,0,0.6538461538461539,0.6625000000000001,0.9600000000000002,0.28571428571428564
1,4,1,0,13,23,3,1,2,5,1,4,0.9423076923076924,0.275,0.40000000000000013,0.061224489795918366
1,1,1,0,19,4,1,1,3,2,1,3,0.48076923076923084,0.0,0.6800000000000002,0.4897959183673469
3,2,1,0,40,22,1,1,5,1,1,2,0.7692307692307693,0.125,0.8800000000000001,0.38775510204081626
1,2,1,0,47,18,2,1,4,1,1,2,0.03846153846153849,0.4125000000000001,0.8,0.08163265306122448
0,2,1,0,0,10,1,1,5,1,1,1,0.826923076923077,0.675,0.11999999999999988,0.3061224489795918
1,1,1,1,17,6,0,1,2,4,1,3,0.2692307692307693,0.4625,0.15999999999999992,0.24489795918367344
0,2,1,0,25,18,3,1,0,0,1,2,0.3846153846153847,0.4625,0.28000000000000025,0.2040816326530612
2,1,1,1,4,11,3,1,1,4,1,2,0.05769230769230771,0.7125,0.9600000000000002,0.4081632653061224
1,1,1,1,10,20,2,1,1,3,1,3,0.3653846153846154,0.25,0.4800000000000002,0.10204081632653061
1,3,1,1,14,17,2,1,2,5,1,5,0.17307692307692313,0.32500000000000007,0.72,0.5714285714285714
0,1,1,1,5,4,0,1,5,5,1,1,0.34615384615384615,0.7250000000000001,0.56,0.28571428571428564
1,4,1,0,21,7,1,1,5,0,1,0,0.2692307692307693,0.48750000000000004,0.28000000000000025,0.32653061224489793
2,6,1,0,17,23,2,1,1,1,1,2,0.6346153846153847,0.6875,0.2400000000000002,0.6326530612244897
1,1,1,1,19,13,1,1,5,0,1,5,0.8846153846153847,0.42500000000000004,0.56,0.836734693877551
1,3,1,2,9,4,1,1,5,5,1,1,0.9615384615384616,0.275,0.040000000000000036,0.4081632653061224
1,4,1,1,9,4,3,1,4,3,1,1,0.9615384615384616,0.30000000000000004,0.32000000000000006,0.16326530612244897
3,1,1,1,33,14,0,1,3,2,1,0,0.28846153846153855,0.4,0.8399999999999999,0.3061224489795918
3,5,1,0,19,24,2,1,2,1,1,2,0.9038461538461539,0.6125,0.8399999999999999,0.836734693877551
1,4,1,0,36,0,2,1,4,0,1,3,0.576923076923077,0.07500000000000001,0.7600000000000002,0.7346938775510203
0,2,1,3,33,19,1,1,1,1,1,3,0.980769230769231,0.16250000000000003,0.6800000000000002,0.6326530612244897
1,4,1,0,19,9,1,1,2,1,1,1,0.7884615384615384,0.15000000000000002,0.20000000000000018,0.5510204081632653
3,6,1,0,45,10,3,1,3,1,1,2,0.576923076923077,0.8125,0.6000000000000001,0.24489795918367344
3,5,1,1,40,21,0,1,3,1,1,0,0.13461538461538464,0.125,0.40000000000000013,0.2040816326530612
1,4,1,1,9,8,3,1,2,5,1,0,0.21153846153846156,0.11250000000000004,0.20000000000000018,0.7142857142857142
1,1,1,1,10,14,1,1,0,1,1,3,0.7500000000000001,0.9375,0.4800000000000002,0.44897959183673464
2,3,1,2,3,21,2,1,2,4,1,0,0.0961538461538462,0.6125,0.6000000000000001,0.7346938775510203
0,4,1,2,25,5,0,1,3,0,1,1,0.5192307692307693,0.6125,0.6800000000000002,0.4081632653061224
3,4,1,0,35,4,1,1,0,4,1,3,0.3846153846153847,0.5125000000000001,0.0,0.4285714285714285
1,3,1,1,22,20,2,1,3,0,1,1,0.05769230769230771,0.925,0.20000000000000018,0.16326530612244897
0,1,1,1,25,12,0,1,3,3,1,5,0.2692307692307693,0.125,0.28000000000000025,0.3061224489795918
1,2,1,1,34,18,2,1,4,4,1,4,0.8653846153846155,0.3125,0.40000000000000013,0.061224489795918366
3,4,1,0,16,24,2,1,2,1,1,3,0.21153846153846156,0.23750000000000004,0.9199999999999999,0.04081632653061225
2,1,1,0,26,7,2,1,1,5,1,3,0.17307692307692313,0.38750000000000007,0.040000000000000036,0.10204081632653061
2,5,1,0,7,2,1,1,1,0,1,5,0.730769230769231,0.21250000000000002,0.3600000000000001,0.346938775510204
1,4,1,1,32,10,3,1,2,0,1,5,0.23076923076923084,0.525,0.4800000000000002,0.673469387755102
1,3,1,3,31,24,0,1,3,0,1,2,0.5961538461538463,0.8125,0.8,0.510204081632653
1,6,1,1,5,9,3,1,0,4,1,4,0.7692307692307693,0.16250000000000003,0.4800000000000002,1.0
3,3,1,1,7,22,0,1,2,3,1,0,0.7500000000000001,0.07500000000000001,0.32000000000000006,0.7959183673469387
1,2,1,2,43,8,1,1,2,2,1,1,0.8076923076923078,0.9875,0.8800000000000001,0.4693877551020408
1,1,1,0,6,23,1,1,4,1,1,4,0.980769230769231,0.23750000000000004,0.08000000000000007,0.6530612244897959
1,2,1,1,29,6,1,1,1,5,1,2,1.0,0.0,0.8399999999999999,0.36734693877551017
1,2,1,0,47,9,3,1,5,5,1,2,0.6730769230769232,0.275,0.08000000000000007,0.4693877551020408
0,6,1,2,13,10,1,1,4,0,1,2,0.13461538461538464,0.675,0.9199999999999999,0.36734693877551017
3,4,1,2,7,17,2,1,0,4,1,2,0.576923076923077,0.07500000000000001,0.7600000000000002,0.061224489795918366
1,2,1,1,19,10,3,1,1,4,1,5,0.980769230769231,0.4125000000000001,0.6000000000000001,0.2040816326530612
1,5,1,2,37,12,2,1,2,3,1,4,0.13461538461538464,0.75,0.28000000000000025,0.5510204081632653
1,6,1,0,14,20,1,1,1,5,1,4,0.21153846153846156,0.9750000000000001,0.7600000000000002,0.4693877551020408
1,2,1,1,37,8,1,1,3,4,1,2,0.5384615384615385,0.9375,0.52,0.4897959183673469
2,2,1,1,7,13,2,1,5,1,1,0,0.3653846153846154,0.30000000000000004,0.44000000000000017,0.5306122448979591
1,6,1,2,36,21,2,1,1,3,1,5,0.03846153846153849,0.5,0.32000000000000006,0.9795918367346937
1,4,1,1,36,8,3,1,5,3,1,2,0.42307692307692313,0.8,0.3600000000000001,0.8979591836734693
1,1,1,1,43,20,0,1,3,0,1,4,0.8076923076923078,0.48750000000000004,0.40000000000000013,0.510204081632653
0,1,1,3,33,23,2,1,3,1,1,1,0.15384615384615385,0.36250000000000004,0.44000000000000017,0.061224489795918366
1,2,1,0,8,14,3,1,1,2,1,2,0.21153846153846156,0.15000000000000002,0.28000000000000025,0.04081632653061225
1,4,1,0,19,0,0,1,0,4,1,5,0.9230769230769232,0.11250000000000004,0.4800000000000002,0.8979591836734693
1,5,1,1,22,24,1,1,0,4,1,1,0.9230769230769232,0.025000000000000022,0.8,0.4081632653061224
1,5,1,1,25,4,3,1,3,4,1,1,0.730769230769231,0.8125,0.8399999999999999,1.0
2,3,1,1,38,19,3,1,3,5,1,0,0.980769230769231,0.4,0.6399999999999999,0.36734693877551017
2,1,1,1,20,8,1,1,0,3,1,4,0.3846153846153847,0.8625,0.3600000000000001,0.10204081632653061
1,2,1,1,44,16,1,1,4,1,1,2,0.46153846153846156,0.7125,0.4800000000000002,1.0
1,2,1,1,29,17,2,1,4,5,1,3,0.23076923076923084,0.050000000000000044,0.32000000000000006,0.32653061224489793
3,1,1,0,48,14,1,1,5,1,1,3,0.9230769230769232,0.050000000000000044,0.8,0.4693877551020408
1,3,1,0,4,4,0,1,0,2,1,5,0.34615384615384615,0.025000000000000022,0.32000000000000006,0.9183673469387754
2,2,1,1,47,20,0,1,0,4,1,1,0.7692307692307693,0.7750000000000001,0.72,0.836734693877551
1,1,1,0,40,0,3,1,4,4,1,1,0.5192307692307693,0.5875,0.0,0.18367346938775508
3,2,1,1,18,23,1,1,5,4,1,1,0.5576923076923077,0.675,0.040000000000000036,0.0
2,2,1,0,15,23,2,1,4,4,1,3,0.9230769230769232,0.65,0.9600000000000002,0.5510204081632653
2,2,1,2,44,14,2,1,2,2,1,3,0.4423076923076924,0.2,0.8800000000000001,0.9591836734693877
0,3,1,0,41,5,3,1,2,4,1,2,0.4423076923076924,0.9375,0.20000000000000018,0.9387755102040816
1,4,1,1,41,14,3,1,5,3,1,4,0.9230769230769232,0.7250000000000001,0.40000000000000013,0.5714285714285714
1,2,1,1,49,13,2,1,2,4,1,5,0.3653846153846154,0.7750000000000001,0.9199999999999999,0.7346938775510203
1,1,1,1,44,4,3,1,3,2,1,3,1.0,0.625,0.72,0.7551020408163265
1,6,1,0,29,23,0,1,1,5,1,0,0.8461538461538461,0.26250000000000007,0.28000000000000025,0.9591836734693877
1,6,1,3,14,20,2,1,4,2,1,4,0.826923076923077,0.275,0.2400000000000002,0.7142857142857142
1,6,1,3,8,24,0,1,3,2,1,2,0.576923076923077,0.375,0.11999999999999988,0.16326530612244897
0,3,1,1,27,23,2,1,3,0,1,0,1.0,0.1375,0.15999999999999992,0.673469387755102
1,4,1,1,33,0,3,1,0,1,1,5,0.5384615384615385,0.38750000000000007,0.4800000000000002,0.8571428571428571
2,2,1,1,8,0,0,1,2,5,1,4,0.25,0.9750000000000001,0.32000000000000006,0.9183673469387754
1,3,1,1,31,12,3,1,1,0,1,2,0.019230769230769273,0.825,0.11999999999999988,0.08163265306122448
1,4,1,1,1,20,3,1,1,4,1,0,0.40384615384615385,0.55,0.8,0.28571428571428564
1,1,1,1,15,10,0,1,4,3,1,2,0.4423076923076924,0.32500000000000007,0.040000000000000036,0.5918367346938774
2,2,1,1,36,12,1,1,1,4,1,5,0.03846153846153849,0.8125,0.4800000000000002,0.8775510204081631
0,1,1,0,38,14,0,1,3,1,1,4,0.34615384615384615,0.7625,0.7600000000000002,0.3061224489795918
1,1,1,1,30,5,3,1,1,0,1,0,0.2692307692307693,0.48750000000000004,0.72,0.3061224489795918
1,6,1,1,20,19,3,1,5,1,1,1,0.980769230769231,0.7375,0.40000000000000013,0.3061224489795918
1,2,1,1,37,20,1,1,2,0,1,2,0.42307692307692313,0.16250000000000003,0.52,0.4081632653061224
2,2,1,1,29,2,2,1,1,1,1,5,0.42307692307692313,0.3375,0.40000000000000013,0.7755102040816325
0,4,1,0,43,2,2,1,2,5,1,3,0.03846153846153849,0.0,0.8399999999999999,0.7959183673469387
1,2,1,3,16,13,1,1,0,3,1,2,0.8846153846153847,0.2,0.040000000000000036,0.9591836734693877
1,3,1,2,26,17,2,1,1,3,1,5,0.17307692307692313,0.23750000000000004,0.7600000000000002,0.510204081632653
1,3,1,1,45,4,3,1,4,4,1,3,0.11538461538461542,0.6375000000000001,0.6000000000000001,0.9183673469387754
0,1,1,2,49,13,3,1,1,3,1,0,0.576923076923077,0.48750000000000004,0.7600000000000002,0.5306122448979591
2,6,1,1,30,22,1,1,2,3,1,1,0.5961538461538463,0.375,0.8800000000000001,0.08163265306122448
2,5,1,2,36,18,0,1,2,5,1,4,0.34615384615384615,0.26250000000000007,0.56,0.8571428571428571
1,5,1,1,39,0,0,1,0,2,1,4,0.730769230769231,0.48750000000000004,0.08000000000000007,0.32653061224489793
1,4,1,0,2,8,3,1,1,0,1,0,0.3653846153846154,0.8375000000000001,0.4800000000000002,0.04081632653061225
1,5,1,1,16,22,1,1,5,0,1,0,0.46153846153846156,0.6000000000000001,0.040000000000000036,0.9387755102040816
1,4,1,1,31,20,3,1,1,4,1,3,0.1923076923076924,0.875,0.56,0.4693877551020408
3,2,1,1,42,24,0,1,5,3,1,1,0.17307692307692313,0.6375000000000001,0.9600000000000002,0.22448979591836735
2,3,1,2,24,24,0,1,2,5,1,3,0.8653846153846155,0.55,0.6399999999999999,0.693877551020408
0,6,1,0,37,13,0,1,4,2,1,5,0.7692307692307693,0.7000000000000001,0.20000000000000018,0.836734693877551
3,2,1,0,36,11,0,1,2,0,1,4,0.3653846153846154,0.275,0.6399999999999999,0.0
2,6,1,1,27,1,1,1,3,4,1,1,0.730769230769231,0.75,0.52,0.5306122448979591
1,4,1,0,3,13,1,1,0,4,1,2,0.0,0.45000000000000007,0.6000000000000001,0.3061224489795918
3,2,1,0,22,11,2,1,3,1,1,2,0.576923076923077,0.0625,0.44000000000000017,0.7142857142857142
1,2,1,2,9,13,3,1,3,5,1,2,0.25,0.675,0.20000000000000018,0.5918367346938774
1,5,1,1,38,20,2,1,0,4,1,3,0.6346153846153847,0.125,0.20000000000000018,0.346938775510204
1,1,1,1,27,23,1,1,0,2,1,1,0.9038461538461539,0.9500000000000002,0.040000000000000036,0.8979591836734693
1,5,1,2,42,4,0,1,1,2,1,5,0.6730769230769232,0.55,0.3600000000000001,0.0
2,5,1,1,8,24,3,1,1,2,1,0,0.7115384615384616,0.8500000000000001,0.2400000000000002,0.836734693877551
2,2,1,2,33,4,2,1,3,2,1,5,0.8461538461538461,0.8500000000000001,0.20000000000000018,0.12244897959183673
3,2,1,0,47,7,2,1,4,4,1,4,0.7115384615384616,0.8500000000000001,0.4800000000000002,1.0
1,5,1,1,26,21,1,1,0,5,1,5,0.8846153846153847,0.2,0.40000000000000013,0.7346938775510203
3,3,1,1,41,5,1,1,2,5,1,0,0.6538461538461539,0.25,0.11999999999999988,0.346938775510204
1,3,1,0,35,4,1,1,5,4,1,1,0.11538461538461542,0.23750000000000004,0.8,0.5714285714285714
1,2,1,0,48,19,2,1,1,5,1,4,0.3846153846153847,0.25,0.32000000000000006,0.8979591836734693
1,6,1,0,36,13,3,1,2,1,1,4,0.7884615384615384,0.17500000000000004,0.3600000000000001,0.24489795918367344
0,3,1,2,32,16,3,1,0,0,1,4,0.17307692307692313,0.7875000000000001,0.28000000000000025,0.9387755102040816
2,6,1,1,37,14,2,1,2,4,1,3,0.11538461538461542,0.8125,0.4800000000000002,0.12244897959183673
2,4,1,3,33,23,2,1,0,1,1,5,0.0961538461538462,0.08750000000000002,0.8399999999999999,0.2040816326530612
0,3,1,0,34,17,1,1,0,5,1,0,0.980769230769231,0.7250000000000001,1.0,0.7755102040816325
1,2,1,0,35,13,2,1,3,4,1,3,0.7884615384615384,0.15000000000000002,0.7600000000000002,0.10204081632653061
0,4,1,2,39,7,0,1,4,1,1,5,0.6346153846153847,0.38750000000000007,0.9600000000000002,0.02040816326530612
1,2,1,0,18,19,1,1,3,4,1,2,0.8653846153846155,0.15000000000000002,0.6399999999999999,0.7755102040816325
2,3,1,1,27,14,3,1,1,3,1,2,0.6923076923076924,0.525,0.9600000000000002,0.44897959183673464
0,4,1,1,25,11,0,1,3,0,1,3,0.2692307692307693,0.11250000000000004,0.8800000000000001,0.9183673469387754
3,6,1,0,28,0,0,1,4,5,1,0,0.40384615384615385,0.6125,0.20000000000000018,0.36734693877551017
2,2,1,0,18,10,3,1,3,5,1,2,0.9230769230769232,0.0625,0.3600000000000001,0.04081632653061225
1,2,1,1,4,15,3,1,4,5,1,4,0.1923076923076924,0.7000000000000001,0.28000000000000025,0.9387755102040816
0,2,1,0,47,11,0,1,2,4,1,4,0.6153846153846154,0.7125,0.15999999999999992,0.10204081632653061
1,1,1,1,4,0,0,1,2,0,1,5,1.0,0.16250000000000003,0.8,0.10204081632653061
0,4,1,1,47,24,0,1,2,3,1,2,0.9423076923076924,0.9125000000000001,0.08000000000000007,0.22448979591836735
2,2,1,0,17,3,1,1,1,1,1,4,0.8846153846153847,0.23750000000000004,0.3600000000000001,0.7959183673469387
2,5,1,3,9,19,2,1,1,5,1,4,0.5192307692307693,0.9125000000000001,0.8399999999999999,0.7551020408163265
1,2,1,0,46,14,2,1,2,5,1,4,0.07692307692307698,0.7750000000000001,0.08000000000000007,0.18367346938775508
2,3,1,2,45,17,1,1,5,4,1,0,0.17307692307692313,0.275,0.6800000000000002,0.5510204081632653
1,1,1,0,13,9,3,1,3,0,1,4,0.13461538461538464,0.6375000000000001,0.28000000000000025,0.36734693877551017
2,5,1,1,22,7,1,1,1,4,1,1,0.3653846153846154,0.825,0.9199999999999999,0.4897959183673469
3,1,1,1,11,1,1,1,4,3,1,2,0.15384615384615385,0.7750000000000001,0.32000000000000006,0.7551020408163265
2,5,1,2,44,12,0,1,2,4,1,4,0.28846153846153855,0.5625,0.6800000000000002,0.10204081632653061
1,4,1,0,33,0,1,1,4,5,1,3,0.48076923076923084,0.11250000000000004,0.9199999999999999,0.12244897959183673
2,1,1,2,38,3,3,1,1,5,1,4,0.3653846153846154,0.5625,0.9600000000000002,0.02040816326530612
0,1,1,1,39,1,0,1,0,4,1,0,0.5384615384615385,0.8500000000000001,0.56,0.4693877551020408
1,1,1,0,23,9,0,1,5,2,1,1,0.07692307692307698,0.32500000000000007,0.20000000000000018,0.510204081632653
0,2,1,2,25,19,3,1,4,2,1,3,0.03846153846153849,0.5875,0.8399999999999999,0.4897959183673469
2,3,1,0,11,2,0,1,2,0,1,3,0.8076923076923078,0.1875,0.40000000000000013,0.18367346938775508
1,5,1,2,43,8,3,1,5,2,1,4,0.40384615384615385,0.5750000000000001,0.9199999999999999,0.26530612244897955
2,2,1,1,35,14,0,1,0,4,1,1,0.48076923076923084,0.8875,0.9199999999999999,0.4081632653061224
2,3,1,0,4,5,0,1,4,1,1,4,0.25,0.7250000000000001,0.20000000000000018,0.510204081632653
1,1,1,2,27,14,3,1,2,3,1,0,0.019230769230769273,0.3125,0.8,0.22448979591836735
1,3,1,1,7,9,1,1,2,5,1,2,0.326923076923077,0.9125000000000001,0.9199999999999999,0.2040816326530612
0,1,1,1,39,19,2,1,3,4,1,1,0.4423076923076924,0.675,0.52,0.28571428571428564
1,3,1,0,19,15,1,1,3,1,1,1,0.6538461538461539,0.4375,0.8399999999999999,0.24489795918367344
3,4,1,1,32,20,1,1,3,3,1,2,0.5192307692307693,0.7000000000000001,0.2400000000000002,0.08163265306122448
2,5,1,2,0,23,1,1,2,1,1,1,0.3076923076923077,0.5750000000000001,0.3600000000000001,0.7142857142857142
1,3,1,1,22,3,3,1,3,0,1,0,0.326923076923077,0.38750000000000007,0.32000000000000006,0.6326530612244897
2,2,1,1,45,10,1,1,3,0,1,2,0.21153846153846156,0.07500000000000001,0.9199999999999999,0.0
1,1,1,1,21,9,2,1,1,1,1,4,0.7884615384615384,0.11250000000000004,0.11999999999999988,0.28571428571428564
1,6,1,3,18,24,2,1,5,5,1,0,0.11538461538461542,0.675,0.2400000000000002,0.04081632653061225
0,3,1,0,27,23,2,1,3,2,1,1,1.0,0.9875,0.8399999999999999,0.9591836734693877
2,6,1,0,49,22,3,1,0,5,1,3,0.21153846153846156,0.8500000000000001,0.040000000000000036,0.5918367346938774
1,3,1,3,6,10,3,1,5,1,1,0,0.9423076923076924,0.1375,0.040000000000000036,0.7959183673469387
2,5,1,0,36,13,1,1,0,2,1,0,0.34615384615384615,0.4375,0.52,0.4693877551020408
2,2,1,2,23,0,0,1,4,2,1,3,0.0961538461538462,0.7625,0.8,0.9591836734693877
2,4,1,1,12,17,1,1,1,4,1,5,0.0,0.6625000000000001,0.20000000000000018,0.5306122448979591
0,2,1,1,43,20,3,1,2,2,1,2,0.6730769230769232,0.8875,0.40000000000000013,0.26530612244897955
0,4,1,1,32,15,1,1,2,2,1,3,0.2692307692307693,0.42500000000000004,0.52,0.346938775510204
1,4,1,1,16,22,3,1,1,4,1,1,0.3846153846153847,0.25,0.40000000000000013,0.9591836734693877
1,1,1,1,22,17,0,1,0,5,1,3,0.5576923076923077,0.48750000000000004,0.2400000000000002,0.6326530612244897
2,4,1,0,31,20,1,1,0,5,1,2,0.5384615384615385,0.07500000000000001,0.20000000000000018,0.4081632653061224
1,5,1,1,12,6,3,1,2,4,1,4,0.9230769230769232,0.03750000000000003,0.72,0.836734693877551
0,2,1,1,33,20,3,1,3,5,1,2,0.42307692307692313,0.8375000000000001,0.32000000000000006,0.061224489795918366
1,2,1,1,17,22,3,1,1,1,1,2,0.48076923076923084,0.6375000000000001,0.8800000000000001,0.36734693877551017
2,2,1,0,12,1,3,1,1,5,1,2,0.7692307692307693,0.8875,0.8,0.10204081632653061
3,5,1,3,49,6,3,1,5,2,1,3,0.05769230769230771,0.55,0.15999999999999992,0.02040816326530612
1,5,1,2,46,6,3,1,5,0,1,1,0.46153846153846156,0.925,0.6399999999999999,0.4081632653061224
1,1,1,1,42,3,2,1,3,5,1,3,0.11538461538461542,0.25,0.40000000000000013,0.7959183673469387
2,5,1,0,28,5,3,1,2,5,1,1,0.48076923076923084,0.7000000000000001,0.3600000000000001,0.6530612244897959
0,6,1,1,13,9,0,1,3,2,1,5,0.5576923076923077,0.825,0.32000000000000006,0.510204081632653
1,5,1,1,0,14,0,1,0,5,1,2,0.5961538461538463,0.9000000000000001,0.28000000000000025,0.44897959183673464
2,2,1,2,35,16,1,1,0,5,1,4,0.6153846153846154,0.4,0.6000000000000001,0.7755102040816325
3,3,1,3,25,13,3,1,4,3,1,0,0.6346153846153847,0.10000000000000003,0.44000000000000017,0.836734693877551
2,6,1,1,41,5,2,1,1,2,1,0,0.42307692307692313,0.32500000000000007,0.8399999999999999,0.8163265306122448
1,1,1,0,30,15,2,1,2,3,1,4,0.5192307692307693,0.375,0.040000000000000036,0.8163265306122448
1,5,1,0,14,21,3,1,1,1,1,2,0.6538461538461539,0.03750000000000003,0.72,0.22448979591836735
1,3,1,3,11,21,2,1,4,2,1,1,0.8461538461538461,0.375,0.3600000000000001,0.6122448979591836
3,5,1,1,35,12,3,1,3,5,1,3,0.03846153846153849,0.8625,0.40000000000000013,0.673469387755102
1,1,1,1,8,12,3,1,0,4,1,2,0.48076923076923084,0.7625,0.6800000000000002,0.6326530612244897
1,2,1,0,21,13,0,1,0,5,1,2,0.21153846153846156,0.6125,0.40000000000000013,0.6122448979591836
1,1,1,0,10,11,2,1,4,2,1,4,0.07692307692307698,0.5875,0.44000000000000017,0.4693877551020408
1,1,1,1,4,18,2,1,3,5,1,3,0.576923076923077,0.0,0.72,0.6122448979591836
1,1,1,2,14,13,0,1,0,4,1,5,0.46153846153846156,0.11250000000000004,0.9600000000000002,0.346938775510204
1,3,1,1,47,19,2,1,0,5,1,5,0.019230769230769273,0.675,0.6399999999999999,0.28571428571428564
0,2,1,1,46,21,1,1,5,4,1,0,0.8076923076923078,0.7750000000000001,0.44000000000000017,0.12244897959183673
1,5,1,0,24,24,2,1,2,3,1,0,0.2692307692307693,0.03750000000000003,0.3600000000000001,0.693877551020408
2,3,1,0,31,15,2,1,4,0,1,0,0.15384615384615385,0.3125,0.15999999999999992,0.693877551020408
2,3,1,2,6,0,2,1,5,5,1,2,0.13461538461538464,0.012500000000000011,0.08000000000000007,0.36734693877551017
1,5,1,0,45,16,2,1,1,1,1,2,0.9230769230769232,0.1375,0.72,0.510204081632653
1,5,1,1,24,22,2,1,3,1,1,4,0.5192307692307693,0.3125,0.32000000000000006,0.7755102040816325
3,6,1,0,26,15,3,1,1,3,1,2,0.6923076923076924,0.45000000000000007,0.11999999999999988,0.4285714285714285
0,4,1,3,29,6,2,1,3,3,1,1,0.3653846153846154,0.9625000000000001,0.28000000000000025,0.26530612244897955
3,5,1,1,43,6,0,1,2,5,1,3,0.6923076923076924,1.0,0.44000000000000017,1.0
0,2,1,1,32,9,0,1,0,0,1,2,0.6153846153846154,0.9500000000000002,0.6000000000000001,0.6530612244897959
1,2,1,0,38,2,1,1,2,3,1,3,0.13461538461538464,0.9875,0.9600000000000002,0.9591836734693877
2,3,1,1,3,1,3,1,3,0,1,4,0.5576923076923077,0.8875,0.6000000000000001,0.9591836734693877
2,5,1,0,19,1,3,1,3,4,1,4,0.8653846153846155,0.125,0.52,0.5306122448979591
2,6,1,2,39,20,2,1,5,5,1,0,0.8846153846153847,0.5625,0.4800000000000002,0.5306122448979591
1,6,1,2,34,24,3,1,1,1,1,5,0.0,0.9125000000000001,0.56,0.38775510204081626
1,2,1,3,12,23,0,1,3,1,1,5,0.7884615384615384,0.7625,0.32000000000000006,0.9591836734693877
0,6,1,0,9,14,2,1,5,4,1,5,0.3653846153846154,0.7625,0.08000000000000007,0.5714285714285714
1,3,1,0,0,19,3,1,4,3,1,4,0.0961538461538462,0.4,0.8800000000000001,0.8979591836734693
1,2,1,1,35,16,2,1,1,3,1,1,0.6923076923076924,0.8500000000000001,0.11999999999999988,0.4897959183673469
2,6,1,1,44,21,3,1,2,2,1,4,0.3846153846153847,0.050000000000000044,0.8399999999999999,0.4897959183673469
0,2,1,0,26,14,1,1,2,0,1,3,0.019230769230769273,0.38750000000000007,0.8,0.7346938775510203
0,2,1,0,9,15,0,1,0,2,1,1,0.3076923076923077,0.22500000000000003,1.0,0.3061224489795918
2,4,1,1,0,16,0,1,3,0,1,3,0.05769230769230771,0.32500000000000007,0.6399999999999999,0.5918367346938774
2,2,1,1,22,20,2,1,1,1,1,1,0.6153846153846154,0.5375000000000001,0.8399999999999999,0.10204081632653061
3,2,1,0,24,23,3,1,2,0,1,0,0.7115384615384616,0.65,0.9600000000000002,0.7142857142857142
2,2,1,1,9,7,3,1,1,2,1,0,0.03846153846153849,0.23750000000000004,0.56,0.04081632653061225
2,2,1,3,47,13,1,1,5,5,1,4,0.3076923076923077,0.275,0.56,0.5714285714285714
3,2,1,1,3,12,2,1,3,0,1,1,0.8461538461538461,0.7000000000000001,0.040000000000000036,0.28571428571428564
2,1,1,2,34,11,2,1,1,2,1,3,0.05769230769230771,0.5750000000000001,0.08000000000000007,0.346938775510204
1,5,1,0,6,11,1,1,5,2,1,3,0.05769230769230771,0.875,0.40000000000000013,0.02040816326530612
1,6,1,1,33,8,2,1,2,2,1,3,0.46153846153846156,0.45000000000000007,0.4800000000000002,0.9795918367346937
3,1,1,0,15,21,3,1,3,2,1,5,0.326923076923077,0.2875,0.28000000000000025,0.9591836734693877
2,3,1,0,14,24,3,1,0,5,1,5,0.40384615384615385,0.8,0.32000000000000006,0.8571428571428571
1,4,1,1,44,7,2,1,2,4,1,3,0.9615384615384616,0.8500000000000001,0.9199999999999999,0.5918367346938774
2,5,1,0,48,15,0,1,4,0,1,4,0.5384615384615385,0.8500000000000001,0.28000000000000025,0.18367346938775508
1,1,1,0,6,24,3,1,4,0,1,5,0.4423076923076924,0.275,0.0,0.2040816326530612
1,6,1,1,35,23,0,1,5,5,1,3,0.0961538461538462,0.6625000000000001,0.56,0.22448979591836735
